name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
hyderabad,2023-05-03,32.0,22.0,26.2,34.2,22.0,27.3,21.3,76.1,0.9,100.0,8.33,rain,0,0,34.2,18.4,135.1,1011.4,61.3,5.7,204.4,17.6,9,10.0,2023-05-03 05:49:27,2023-05-03 18:36:56,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-05-04,32.6,22.0,26.9,36.2,22.0,28.2,20.9,71.4,3.0,100.0,4.17,rain,0,0,34.9,18.4,118.7,1010.6,52.1,7.7,273.3,23.7,10,10.0,2023-05-04 05:48:57,2023-05-04 18:37:14,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,2023-05-05,32.5,24.0,27.4,37.8,24.0,28.8,21.6,71.4,1.7,100.0,29.17,rain,0,0,29.9,18.4,162.0,1009.9,82.6,5.4,198.9,17.1,9,10.0,2023-05-05 05:48:28,2023-05-05 18:37:33,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43128599999,VOHS,43128099999"
hyderabad,2023-05-06,33.5,23.0,27.5,38.7,23.0,29.4,21.6,71.5,2.2,100.0,25.0,rain,0,0,13.3,16.6,96.7,1009.1,63.2,6.1,217.5,18.7,10,10.0,2023-05-06 05:47:59,2023-05-06 18:37:51,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,2023-05-07,33.6,24.0,28.7,37.0,24.0,30.7,21.1,65.2,0.8,100.0,20.83,rain,0,0,23.8,14.8,311.5,1009.0,70.0,5.7,283.9,24.6,10,10.0,2023-05-07 05:47:32,2023-05-07 18:38:10,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,2023-05-08,35.8,25.0,30.1,38.7,25.0,32.3,21.0,60.0,0.3,100.0,12.5,rain,0,0,21.2,19.4,158.0,1008.4,54.2,7.3,262.3,22.7,10,30.0,2023-05-08 05:47:05,2023-05-08 18:38:30,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,2023-05-09,35.4,25.0,29.6,39.0,25.0,32.1,21.5,62.9,6.8,100.0,12.5,rain,0,0,32.4,17.6,273.1,1009.5,62.0,5.7,216.7,18.6,10,30.0,2023-05-09 05:46:39,2023-05-09 18:38:49,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-05-10,37.1,26.0,31.2,41.8,26.0,33.1,20.1,54.9,0.6,100.0,12.5,rain,0,0,28.4,19.4,323.9,1007.5,69.3,11.2,220.6,19.0,10,10.0,2023-05-10 05:46:14,2023-05-10 18:39:09,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,2023-05-11,35.4,26.0,30.8,39.2,26.0,32.6,19.8,54.3,0.0,0.0,0.0,0,0,0,33.5,12.1,110.0,1009.5,50.2,6.5,298.8,25.8,10,75.0,2023-05-11 05:45:50,2023-05-11 18:39:29,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,remote,VOHS,43128099999"
hyderabad,2023-05-12,38.8,24.5,31.9,38.6,24.5,31.4,13.9,42.0,0.0,0.0,0.0,0,0,0,27.4,16.2,355.5,1007.3,55.6,12.8,315.3,27.1,10,10.0,2023-05-12 05:45:26,2023-05-12 18:39:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,2023-05-13,39.7,25.5,32.9,38.8,25.5,32.0,10.5,31.7,0.0,0.0,0.0,0,0,0,26.3,19.8,302.1,1006.5,64.7,13.7,318.6,27.4,10,10.0,2023-05-13 05:45:04,2023-05-13 18:40:09,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43083099999,43128599999,remote,43128099999,VOHS"
hyderabad,2023-05-14,39.8,26.0,33.2,37.9,26.0,32.2,11.4,32.2,0.0,0.0,0.0,0,0,0,50.4,29.5,295.5,1005.1,30.2,14.2,338.8,29.3,10,10.0,2023-05-14 05:44:43,2023-05-14 18:40:30,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,remote,43128099999,VOHS"
hyderabad,2023-05-15,39.2,29.1,33.3,39.0,28.6,32.6,13.3,31.4,0.0,0.0,0.0,0,0,0,46.8,27.7,289.4,1007.2,18.7,11.9,335.4,28.9,10,10.0,2023-05-15 05:44:22,2023-05-15 18:40:50,0.84,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,remote,43128099999,VOHS"
hyderabad,2023-05-16,37.9,26.0,31.7,37.0,26.0,31.2,13.8,35.3,0.0,0.0,0.0,0,0,0,40.7,25.9,291.9,1010.1,28.9,7.2,338.0,29.2,10,10.0,2023-05-16 05:44:03,2023-05-16 18:41:11,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999,remote"
hyderabad,2023-05-17,38.0,25.0,32.5,37.2,25.0,32.0,13.1,32.7,0.0,0.0,0.0,0,0,0,39.2,18.6,301.0,1010.3,27.6,9.9,337.9,29.4,10,10.0,2023-05-17 05:43:44,2023-05-17 18:41:32,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,2023-05-18,39.3,27.0,33.4,39.0,27.1,32.8,13.5,31.8,0.0,0.0,0.0,0,0,0,17.3,14.8,314.3,1011.3,42.3,10.0,331.8,28.5,10,10.0,2023-05-18 05:43:27,2023-05-18 18:41:54,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,remote,43128099999,VOHS"
hyderabad,2023-05-19,39.4,26.0,32.8,39.4,26.0,33.3,16.7,40.8,0.0,0.0,0.0,0,0,0,34.9,12.9,296.3,1010.4,36.7,6.6,319.4,27.7,10,10.0,2023-05-19 05:43:10,2023-05-19 18:42:15,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-05-20,37.9,26.0,31.8,39.1,26.0,33.3,18.8,49.2,0.0,0.0,0.0,0,0,0,42.8,25.0,124.2,1010.1,42.2,6.0,225.6,19.4,10,75.0,2023-05-20 05:42:55,2023-05-20 18:42:36,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-05-21,38.9,25.5,31.7,39.7,25.5,32.5,17.7,45.8,0.0,0.0,0.0,0,0,0,33.8,18.6,168.1,1010.6,39.4,6.0,303.8,26.2,10,10.0,2023-05-21 05:42:40,2023-05-21 18:42:58,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-05-22,36.2,21.5,29.4,36.4,21.5,30.6,19.0,56.8,15.0,100.0,8.33,rain,0,0,44.6,25.9,290.3,1012.4,60.6,5.5,281.5,24.5,10,30.0,2023-05-22 05:42:27,2023-05-22 18:43:19,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-05-23,36.7,25.0,30.6,40.2,25.0,32.6,20.2,56.0,0.0,0.0,0.0,0,0,0,37.1,11.9,157.6,1012.3,40.9,5.7,287.5,24.8,10,30.0,2023-05-23 05:42:14,2023-05-23 18:43:41,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-05-24,37.5,25.5,31.5,39.7,25.5,32.9,18.9,48.9,0.0,0.0,0.0,0,0,0,33.1,14.6,259.5,1011.0,35.9,5.8,262.3,22.6,10,30.0,2023-05-24 05:42:02,2023-05-24 18:44:03,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-05-25,35.9,28.0,31.2,35.9,29.2,32.4,18.5,48.7,0.1,100.0,4.17,rain,0,0,40.7,22.3,271.8,1011.2,51.8,5.9,200.2,17.2,8,10.0,2023-05-25 05:41:52,2023-05-25 18:44:25,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-05-26,36.5,27.0,31.3,35.8,28.1,31.6,16.5,43.1,0.0,0.0,0.0,0,0,0,37.1,22.7,285.1,1011.5,31.8,6.2,330.5,28.6,10,10.0,2023-05-26 05:41:42,2023-05-26 18:44:46,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-05-27,37.9,27.0,31.4,38.0,27.9,32.0,17.2,44.4,0.0,0.0,0.0,0,0,0,37.4,21.9,285.8,1010.3,45.4,6.3,294.0,25.5,10,10.0,2023-05-27 05:41:33,2023-05-27 18:45:08,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-05-28,37.4,25.5,31.7,38.1,25.5,32.2,16.7,41.9,0.0,0.0,0.0,0,0,0,45.7,18.9,309.5,1009.4,46.8,6.1,287.3,24.9,10,10.0,2023-05-28 05:41:25,2023-05-28 18:45:30,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-05-29,37.9,27.0,32.3,38.4,27.9,33.2,17.7,43.8,0.0,0.0,0.0,0,0,0,33.8,16.0,91.7,1010.0,45.5,5.9,213.3,18.4,9,30.0,2023-05-29 05:41:19,2023-05-29 18:45:51,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-05-30,32.1,25.9,28.7,33.9,25.9,30.1,19.6,58.2,2.6,100.0,12.5,rain,0,0,37.1,16.8,127.1,1011.5,54.6,5.7,226.5,19.6,10,10.0,2023-05-30 05:41:13,2023-05-30 18:46:13,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-05-31,37.5,24.0,30.2,38.8,24.0,31.0,18.7,53.2,0.2,100.0,4.17,rain,0,0,40.7,21.3,197.0,1010.1,46.6,5.5,299.7,25.9,10,10.0,2023-05-31 05:41:08,2023-05-31 18:46:34,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-01,39.2,25.8,31.9,39.4,25.8,32.5,17.3,43.9,0.0,0.0,0.0,0,0,0,30.6,21.7,299.2,1009.0,51.3,6.0,272.7,23.7,10,10.0,2023-06-01 05:41:04,2023-06-01 18:46:56,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-02,39.9,27.0,33.1,38.3,28.5,32.8,14.6,36.2,0.0,0.0,0.0,0,0,0,40.7,20.7,309.0,1008.7,34.5,6.1,332.9,28.6,10,10.0,2023-06-02 05:41:01,2023-06-02 18:47:17,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-03,39.8,30.0,34.1,40.6,29.5,34.2,15.6,33.9,0.0,0.0,0.0,0,0,0,42.1,18.4,298.9,1008.4,43.3,6.8,192.0,16.5,9,10.0,2023-06-03 05:40:59,2023-06-03 18:47:38,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-04,36.7,24.5,30.0,39.3,24.5,31.0,18.6,51.8,0.4,100.0,8.33,rain,0,0,40.7,28.2,267.2,1008.8,74.4,5.5,225.7,19.4,10,10.0,2023-06-04 05:40:58,2023-06-04 18:47:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-05,36.2,23.5,29.8,36.9,23.5,30.2,17.7,51.5,0.0,0.0,0.0,0,0,0,37.4,18.3,298.5,1008.2,44.9,5.9,275.7,23.7,10,10.0,2023-06-05 05:40:58,2023-06-05 18:48:19,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-06,37.8,27.4,32.2,39.8,28.4,33.4,18.1,44.3,0.0,0.0,0.0,0,0,0,40.7,22.2,289.6,1007.2,35.3,6.1,242.5,21.0,10,10.0,2023-06-06 05:40:59,2023-06-06 18:48:40,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-07,37.7,28.8,31.5,39.4,29.1,32.8,18.3,46.4,0.0,0.0,0.0,0,0,0,40.7,22.3,266.1,1007.2,51.1,6.2,132.4,11.5,8,10.0,2023-06-07 05:41:00,2023-06-07 18:49:00,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-08,37.9,25.5,31.3,40.7,25.5,32.5,18.7,49.1,0.3,100.0,8.33,rain,0,0,43.9,22.3,275.0,1007.7,47.7,6.1,266.8,22.9,10,10.0,2023-06-08 05:41:03,2023-06-08 18:49:19,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-09,37.9,26.5,31.4,41.3,26.5,32.9,19.2,49.8,0.0,0.0,0.0,0,0,0,42.5,27.3,277.0,1006.4,45.8,6.1,215.5,18.5,10,10.0,2023-06-09 05:41:06,2023-06-09 18:49:39,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-10,38.1,26.0,31.6,40.9,26.0,33.4,19.6,51.1,0.2,100.0,4.17,rain,0,0,49.3,25.9,267.0,1006.1,46.5,5.9,257.0,22.1,10,10.0,2023-06-10 05:41:10,2023-06-10 18:49:58,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-11,36.4,25.0,29.5,39.4,25.0,31.0,20.1,58.7,2.0,100.0,4.17,rain,0,0,45.0,27.2,263.5,1006.6,55.3,5.5,274.3,23.6,10,10.0,2023-06-11 05:41:15,2023-06-11 18:50:16,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-12,36.9,26.5,31.4,38.9,26.5,32.5,18.7,48.9,1.4,100.0,12.5,rain,0,0,46.4,26.2,257.9,1006.0,42.4,6.0,298.8,25.7,10,10.0,2023-06-12 05:41:21,2023-06-12 18:50:35,0.79,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-13,37.3,26.0,32.0,38.2,26.0,32.6,17.2,43.1,0.0,0.0,0.0,0,0,0,40.7,24.1,265.0,1006.6,26.8,6.5,327.3,28.3,10,10.0,2023-06-13 05:41:28,2023-06-13 18:50:52,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-14,37.2,26.0,32.1,38.5,26.0,33.1,18.1,45.4,0.0,0.0,0.0,0,0,0,48.2,27.7,268.4,1008.1,29.3,6.0,325.7,28.2,10,10.0,2023-06-14 05:41:35,2023-06-14 18:51:10,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-15,37.3,26.0,32.2,38.4,26.0,32.9,17.4,43.1,0.0,0.0,0.0,0,0,0,43.6,29.2,277.3,1008.4,19.9,6.7,330.0,28.5,10,10.0,2023-06-15 05:41:44,2023-06-15 18:51:27,0.9,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-16,37.7,26.0,32.4,38.8,26.0,32.9,17.0,41.4,0.0,0.0,0.0,0,0,0,46.4,26.0,265.4,1007.6,21.2,6.8,330.3,28.5,10,10.0,2023-06-16 05:41:53,2023-06-16 18:51:43,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-17,36.8,27.5,32.2,39.8,29.1,33.7,18.8,46.3,0.0,0.0,0.0,0,0,0,46.4,29.2,277.6,1007.8,31.9,6.7,293.8,25.4,10,10.0,2023-06-17 05:42:02,2023-06-17 18:51:59,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-18,37.3,28.0,32.5,38.4,29.7,33.6,18.1,43.6,0.1,100.0,4.17,rain,0,0,37.1,25.2,283.2,1007.4,40.9,6.7,210.6,18.0,7,10.0,2023-06-18 05:42:13,2023-06-18 18:52:14,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-19,36.6,27.5,31.4,40.4,29.1,33.0,19.3,50.0,0.0,0.0,0.0,0,0,0,44.6,22.8,282.3,1006.1,52.4,6.8,221.7,19.2,10,10.0,2023-06-19 05:42:24,2023-06-19 18:52:29,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-20,37.2,28.5,32.2,40.3,29.4,33.9,19.0,46.4,0.0,0.0,0.0,rain,0,0,37.1,18.6,268.5,1005.3,44.0,5.9,197.3,17.2,8,10.0,2023-06-20 05:42:36,2023-06-20 18:52:43,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-21,37.2,24.1,29.7,39.8,24.1,31.3,20.8,61.8,20.0,100.0,8.33,rain,0,0,37.1,18.8,243.1,1006.4,58.3,5.5,130.9,11.4,6,10.0,2023-06-21 05:42:48,2023-06-21 18:52:56,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-22,34.5,23.5,28.1,37.4,23.5,29.4,21.4,69.5,3.0,100.0,4.17,rain,0,0,39.6,25.9,271.4,1007.2,79.9,5.0,153.7,13.2,7,10.0,2023-06-22 05:43:01,2023-06-22 18:53:09,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-23,32.0,23.0,27.4,35.1,23.0,28.8,21.8,72.9,0.4,100.0,4.17,rain,0,0,34.2,22.3,256.3,1007.1,87.9,4.9,109.8,9.5,7,10.0,2023-06-23 05:43:14,2023-06-23 18:53:21,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-24,30.2,22.0,25.5,35.1,22.0,26.8,22.6,84.8,53.6,100.0,8.33,rain,0,0,37.1,33.6,253.3,1007.2,88.5,4.5,27.7,2.4,1,10.0,2023-06-24 05:43:29,2023-06-24 18:53:33,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-25,30.1,22.0,25.8,33.5,22.0,27.1,22.1,81.0,0.8,100.0,4.17,rain,0,0,44.6,25.6,253.1,1006.4,87.4,5.0,99.1,8.6,6,10.0,2023-06-25 05:43:43,2023-06-25 18:53:43,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-26,30.2,24.0,26.2,33.5,24.0,27.3,22.1,78.9,3.2,100.0,16.67,rain,0,0,46.1,22.7,259.9,1007.3,85.9,4.9,79.3,6.8,4,10.0,2023-06-26 05:43:58,2023-06-26 18:53:53,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-27,30.3,23.0,26.4,33.6,23.0,27.5,21.8,76.4,0.1,100.0,4.17,rain,0,0,45.0,33.9,267.5,1007.3,90.2,5.2,199.9,17.1,7,10.0,2023-06-27 05:44:14,2023-06-27 18:54:02,0.3,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-28,31.3,24.0,27.5,34.5,24.0,28.9,21.2,69.8,3.8,100.0,16.67,rain,0,0,40.7,24.1,261.3,1008.6,85.7,5.3,136.8,11.8,6,10.0,2023-06-28 05:44:30,2023-06-28 18:54:11,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-29,31.9,24.0,27.3,34.9,24.0,28.7,21.2,70.1,0.1,100.0,4.17,rain,0,0,44.6,23.9,257.1,1008.7,76.1,5.2,217.5,18.7,8,10.0,2023-06-29 05:44:47,2023-06-29 18:54:18,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-06-30,33.0,23.9,28.3,35.1,23.9,29.4,20.1,62.6,0.2,100.0,4.17,rain,0,0,45.7,25.2,254.6,1008.5,76.2,5.7,219.8,19.0,9,10.0,2023-06-30 05:45:04,2023-06-30 18:54:25,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-07-01,33.5,24.0,28.5,36.1,24.0,29.9,20.8,64.5,0.1,100.0,4.17,rain,0,0,46.4,26.0,269.6,1008.8,58.5,5.9,220.1,19.0,9,10.0,2023-07-01 05:45:21,2023-07-01 18:54:31,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-07-02,32.7,24.0,28.0,36.4,24.0,29.7,21.4,68.5,1.0,100.0,4.17,rain,0,0,37.1,21.9,271.0,1008.2,62.7,5.3,175.6,15.2,8,30.0,2023-07-02 05:45:39,2023-07-02 18:54:36,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-07-03,32.4,23.0,27.9,37.0,23.0,30.1,22.1,72.3,0.2,100.0,4.17,rain,0,0,38.2,25.8,274.1,1006.6,65.7,5.1,249.6,21.6,9,30.0,2023-07-03 05:45:57,2023-07-03 18:54:40,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-07-04,31.9,24.0,27.9,35.7,24.0,30.0,22.3,72.8,1.0,100.0,4.17,rain,0,0,40.7,22.4,250.1,1004.3,87.1,5.2,194.1,16.7,9,30.0,2023-07-04 05:46:15,2023-07-04 18:54:43,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-07-05,30.1,23.0,26.5,34.3,23.0,28.5,22.5,79.0,23.0,100.0,8.33,rain,0,0,37.1,18.4,252.3,1003.2,81.2,4.8,207.6,17.9,9,30.0,2023-07-05 05:46:34,2023-07-05 18:54:46,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-07-06,30.5,24.0,26.0,32.8,24.0,26.8,21.8,78.4,19.8,100.0,20.83,rain,0,0,49.3,26.8,250.1,1005.2,84.6,5.0,33.7,3.0,2,10.0,2023-07-06 05:46:53,2023-07-06 18:54:47,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-07-07,30.8,23.0,26.3,35.3,23.0,27.4,21.1,74.0,1.0,100.0,4.17,rain,0,0,47.5,22.3,248.7,1007.5,88.8,5.1,164.0,14.2,8,10.0,2023-07-07 05:47:12,2023-07-07 18:54:47,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-07-08,30.9,23.0,26.3,34.5,23.0,27.4,21.2,74.1,0.3,100.0,4.17,rain,0,0,43.2,23.5,241.5,1008.8,89.1,5.2,123.7,10.7,5,10.0,2023-07-08 05:47:31,2023-07-08 18:54:47,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-07-09,31.8,23.0,27.6,35.6,23.0,29.4,21.5,70.3,0.0,0.0,0.0,0,0,0,46.1,23.5,248.6,1009.0,83.1,5.3,141.9,12.3,7,10.0,2023-07-09 05:47:51,2023-07-09 18:54:45,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-07-10,32.2,24.0,28.0,35.3,24.0,29.6,21.2,67.6,10.0,100.0,4.17,rain,0,0,41.0,22.4,249.4,1008.3,77.7,5.3,300.2,26.1,10,10.0,2023-07-10 05:48:10,2023-07-10 18:54:43,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-07-11,28.7,22.5,26.1,31.2,22.5,26.9,21.2,74.8,11.2,100.0,12.5,rain,0,0,42.5,21.4,279.3,1008.5,91.0,4.9,190.0,16.4,7,10.0,2023-07-11 05:48:30,2023-07-11 18:54:40,0.77,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-07-12,27.2,22.0,24.8,29.6,22.0,25.2,22.1,84.8,3.8,100.0,8.33,rain,0,0,33.8,18.4,264.3,1007.8,96.2,4.7,62.8,5.2,2,10.0,2023-07-12 05:48:50,2023-07-12 18:54:35,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
